GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US12046,12046,ZCTA5 12046,-,**
8600000US12047,12047,ZCTA5 12047,822,26
8600000US12051,12051,ZCTA5 12051,726,55
8600000US12052,12052,ZCTA5 12052,661,299
8600000US12053,12053,ZCTA5 12053,1310,316
8600000US12054,12054,ZCTA5 12054,1124,53
8600000US12056,12056,ZCTA5 12056,776,26
8600000US12057,12057,ZCTA5 12057,733,209
8600000US12058,12058,ZCTA5 12058,1077,320
8600000US12059,12059,ZCTA5 12059,800,287
8600000US12060,12060,ZCTA5 12060,648,684
8600000US12061,12061,ZCTA5 12061,1142,61
8600000US12062,12062,ZCTA5 12062,984,103
8600000US12063,12063,ZCTA5 12063,-,**
8600000US12064,12064,ZCTA5 12064,670,60
8600000US12065,12065,ZCTA5 12065,1070,32
8600000US12066,12066,ZCTA5 12066,763,57
8600000US12067,12067,ZCTA5 12067,953,119
8600000US12068,12068,ZCTA5 12068,711,41
8600000US12069,12069,ZCTA5 12069,-,**
8600000US12070,12070,ZCTA5 12070,698,316
8600000US12071,12071,ZCTA5 12071,725,489
8600000US12072,12072,ZCTA5 12072,832,132
8600000US12074,12074,ZCTA5 12074,645,470
8600000US12075,12075,ZCTA5 12075,895,282
8600000US12076,12076,ZCTA5 12076,679,273
8600000US12077,12077,ZCTA5 12077,1029,109
8600000US12078,12078,ZCTA5 12078,682,20
8600000US12083,12083,ZCTA5 12083,758,313
8600000US12084,12084,ZCTA5 12084,1137,22
8600000US12085,12085,ZCTA5 12085,833,300
8600000US12086,12086,ZCTA5 12086,768,102
8600000US12087,12087,ZCTA5 12087,-,**
8600000US12089,12089,ZCTA5 12089,-,**
8600000US12090,12090,ZCTA5 12090,770,71
8600000US12092,12092,ZCTA5 12092,594,692
8600000US12093,12093,ZCTA5 12093,703,276
8600000US12094,12094,ZCTA5 12094,711,331
8600000US12095,12095,ZCTA5 12095,701,40
8600000US12106,12106,ZCTA5 12106,1004,102
8600000US12108,12108,ZCTA5 12108,821,543
8600000US12110,12110,ZCTA5 12110,1072,63
8600000US12115,12115,ZCTA5 12115,-,**
8600000US12116,12116,ZCTA5 12116,867,200
8600000US12117,12117,ZCTA5 12117,772,79
8600000US12118,12118,ZCTA5 12118,867,37
8600000US12120,12120,ZCTA5 12120,1164,179
8600000US12121,12121,ZCTA5 12121,-,**
8600000US12122,12122,ZCTA5 12122,726,23
8600000US12123,12123,ZCTA5 12123,844,203
8600000US12124,12124,ZCTA5 12124,-,**
8600000US12125,12125,ZCTA5 12125,932,77
8600000US12130,12130,ZCTA5 12130,-,**
8600000US12131,12131,ZCTA5 12131,-,**
8600000US12132,12132,ZCTA5 12132,-,**
8600000US12134,12134,ZCTA5 12134,698,169
8600000US12136,12136,ZCTA5 12136,-,**
8600000US12137,12137,ZCTA5 12137,1005,328
8600000US12138,12138,ZCTA5 12138,939,338
8600000US12139,12139,ZCTA5 12139,-,**
8600000US12140,12140,ZCTA5 12140,-,**
8600000US12143,12143,ZCTA5 12143,858,66
8600000US12144,12144,ZCTA5 12144,910,69
8600000US12147,12147,ZCTA5 12147,640,297
8600000US12148,12148,ZCTA5 12148,"2,000+",***
8600000US12149,12149,ZCTA5 12149,713,95
8600000US12150,12150,ZCTA5 12150,851,37
8600000US12151,12151,ZCTA5 12151,1078,125
8600000US12153,12153,ZCTA5 12153,-,**
8600000US12154,12154,ZCTA5 12154,693,87
8600000US12155,12155,ZCTA5 12155,721,135
8600000US12156,12156,ZCTA5 12156,-,**
8600000US12157,12157,ZCTA5 12157,741,181
8600000US12158,12158,ZCTA5 12158,979,206
8600000US12159,12159,ZCTA5 12159,1048,63
8600000US12160,12160,ZCTA5 12160,780,221
8600000US12161,12161,ZCTA5 12161,-,**
8600000US12164,12164,ZCTA5 12164,-,**
8600000US12165,12165,ZCTA5 12165,-,**
8600000US12166,12166,ZCTA5 12166,683,413
8600000US12167,12167,ZCTA5 12167,581,53
8600000US12168,12168,ZCTA5 12168,983,316
8600000US12169,12169,ZCTA5 12169,-,**
8600000US12170,12170,ZCTA5 12170,998,182
8600000US12172,12172,ZCTA5 12172,1060,489
8600000US12173,12173,ZCTA5 12173,1047,411
8600000US12174,12174,ZCTA5 12174,-,**
8600000US12175,12175,ZCTA5 12175,850,24
8600000US12176,12176,ZCTA5 12176,-,**
8600000US12177,12177,ZCTA5 12177,-,**
8600000US12180,12180,ZCTA5 12180,862,22
8600000US12182,12182,ZCTA5 12182,763,73
8600000US12183,12183,ZCTA5 12183,894,41
8600000US12184,12184,ZCTA5 12184,872,143
8600000US12185,12185,ZCTA5 12185,683,417
8600000US12186,12186,ZCTA5 12186,922,63
8600000US12187,12187,ZCTA5 12187,-,**
8600000US12188,12188,ZCTA5 12188,886,63
8600000US12189,12189,ZCTA5 12189,846,26
8600000US12190,12190,ZCTA5 12190,861,46
8600000US12192,12192,ZCTA5 12192,648,300
8600000US12193,12193,ZCTA5 12193,-,**
8600000US12194,12194,ZCTA5 12194,-,**
8600000US12195,12195,ZCTA5 12195,859,399
8600000US12196,12196,ZCTA5 12196,720,251
8600000US12197,12197,ZCTA5 12197,677,68
8600000US12198,12198,ZCTA5 12198,991,126
8600000US12202,12202,ZCTA5 12202,711,32
8600000US12203,12203,ZCTA5 12203,960,24
8600000US12204,12204,ZCTA5 12204,950,26
8600000US12205,12205,ZCTA5 12205,1047,38
8600000US12206,12206,ZCTA5 12206,861,33
8600000US12207,12207,ZCTA5 12207,289,108
8600000US12208,12208,ZCTA5 12208,1002,43
8600000US12209,12209,ZCTA5 12209,881,52
8600000US12210,12210,ZCTA5 12210,767,35
8600000US12211,12211,ZCTA5 12211,1379,619
8600000US12222,12222,ZCTA5 12222,-,**
8600000US12302,12302,ZCTA5 12302,933,68
8600000US12303,12303,ZCTA5 12303,831,49
8600000US12304,12304,ZCTA5 12304,878,30
8600000US12305,12305,ZCTA5 12305,683,27
8600000US12306,12306,ZCTA5 12306,891,58
8600000US12307,12307,ZCTA5 12307,787,45
8600000US12308,12308,ZCTA5 12308,829,20
8600000US12309,12309,ZCTA5 12309,972,34
8600000US12401,12401,ZCTA5 12401,969,23
8600000US12404,12404,ZCTA5 12404,1216,164
8600000US12405,12405,ZCTA5 12405,-,**
8600000US12406,12406,ZCTA5 12406,819,158
8600000US12407,12407,ZCTA5 12407,-,**
8600000US12409,12409,ZCTA5 12409,1071,259
8600000US12410,12410,ZCTA5 12410,833,126
8600000US12411,12411,ZCTA5 12411,-,**
8600000US12412,12412,ZCTA5 12412,935,87
8600000US12413,12413,ZCTA5 12413,778,120
8600000US12414,12414,ZCTA5 12414,903,72
8600000US12416,12416,ZCTA5 12416,-,**
8600000US12417,12417,ZCTA5 12417,1083,141
8600000US12418,12418,ZCTA5 12418,-,**
8600000US12419,12419,ZCTA5 12419,1259,740
8600000US12420,12420,ZCTA5 12420,-,**
8600000US12421,12421,ZCTA5 12421,-,**
8600000US12422,12422,ZCTA5 12422,-,**
8600000US12423,12423,ZCTA5 12423,857,104
8600000US12424,12424,ZCTA5 12424,958,1064
8600000US12427,12427,ZCTA5 12427,-,**
8600000US12428,12428,ZCTA5 12428,943,47
8600000US12429,12429,ZCTA5 12429,-,**
8600000US12430,12430,ZCTA5 12430,850,418
8600000US12431,12431,ZCTA5 12431,947,309
8600000US12432,12432,ZCTA5 12432,1082,79
8600000US12433,12433,ZCTA5 12433,-,**
8600000US12434,12434,ZCTA5 12434,494,263
8600000US12435,12435,ZCTA5 12435,-,**
8600000US12436,12436,ZCTA5 12436,-,**
8600000US12438,12438,ZCTA5 12438,-,**
8600000US12439,12439,ZCTA5 12439,832,57
8600000US12440,12440,ZCTA5 12440,1156,288
8600000US12441,12441,ZCTA5 12441,-,**
8600000US12442,12442,ZCTA5 12442,360,292
8600000US12443,12443,ZCTA5 12443,1025,250
8600000US12444,12444,ZCTA5 12444,727,225
8600000US12446,12446,ZCTA5 12446,1052,100
8600000US12448,12448,ZCTA5 12448,894,840
8600000US12449,12449,ZCTA5 12449,1096,79
8600000US12450,12450,ZCTA5 12450,-,**
8600000US12451,12451,ZCTA5 12451,865,312
8600000US12452,12452,ZCTA5 12452,-,**
8600000US12453,12453,ZCTA5 12453,-,**
8600000US12454,12454,ZCTA5 12454,-,**
8600000US12455,12455,ZCTA5 12455,755,86
8600000US12456,12456,ZCTA5 12456,-,**
8600000US12457,12457,ZCTA5 12457,662,119
8600000US12458,12458,ZCTA5 12458,989,675
8600000US12459,12459,ZCTA5 12459,-,**
8600000US12460,12460,ZCTA5 12460,-,**
8600000US12461,12461,ZCTA5 12461,808,230
8600000US12463,12463,ZCTA5 12463,585,296
8600000US12464,12464,ZCTA5 12464,774,171
8600000US12465,12465,ZCTA5 12465,-,**
8600000US12466,12466,ZCTA5 12466,883,182
8600000US12468,12468,ZCTA5 12468,663,252
8600000US12469,12469,ZCTA5 12469,-,**
8600000US12470,12470,ZCTA5 12470,846,57
8600000US12471,12471,ZCTA5 12471,1315,538
8600000US12472,12472,ZCTA5 12472,1155,142
8600000US12473,12473,ZCTA5 12473,-,**
8600000US12474,12474,ZCTA5 12474,806,164
8600000US12475,12475,ZCTA5 12475,-,**
8600000US12477,12477,ZCTA5 12477,975,69
8600000US12480,12480,ZCTA5 12480,-,**
8600000US12481,12481,ZCTA5 12481,950,833
8600000US12482,12482,ZCTA5 12482,625,159
8600000US12483,12483,ZCTA5 12483,928,424
8600000US12484,12484,ZCTA5 12484,1185,136
8600000US12485,12485,ZCTA5 12485,916,183
8600000US12486,12486,ZCTA5 12486,1469,307
8600000US12487,12487,ZCTA5 12487,1125,103
8600000US12489,12489,ZCTA5 12489,-,**
8600000US12490,12490,ZCTA5 12490,-,**
8600000US12491,12491,ZCTA5 12491,1243,803
8600000US12492,12492,ZCTA5 12492,-,**
8600000US12493,12493,ZCTA5 12493,-,**
8600000US12494,12494,ZCTA5 12494,-,**
8600000US12495,12495,ZCTA5 12495,-,**
8600000US12496,12496,ZCTA5 12496,762,309
8600000US12498,12498,ZCTA5 12498,1111,146
8600000US12501,12501,ZCTA5 12501,990,114
8600000US12502,12502,ZCTA5 12502,1321,136
8600000US12503,12503,ZCTA5 12503,1570,350
8600000US12504,12504,ZCTA5 12504,-,**
8600000US12507,12507,ZCTA5 12507,-,**
8600000US12508,12508,ZCTA5 12508,1151,61
8600000US12512,12512,ZCTA5 12512,-,**
8600000US12513,12513,ZCTA5 12513,-,**
8600000US12514,12514,ZCTA5 12514,890,400
8600000US12515,12515,ZCTA5 12515,1051,150
8600000US12516,12516,ZCTA5 12516,1078,217
8600000US12517,12517,ZCTA5 12517,693,793
8600000US12518,12518,ZCTA5 12518,1261,127
8600000US12520,12520,ZCTA5 12520,1308,106
8600000US12521,12521,ZCTA5 12521,1043,186
8600000US12522,12522,ZCTA5 12522,948,96
8600000US12523,12523,ZCTA5 12523,865,221
8600000US12524,12524,ZCTA5 12524,1296,69
8600000US12525,12525,ZCTA5 12525,1188,170
8600000US12526,12526,ZCTA5 12526,954,185
8600000US12527,12527,ZCTA5 12527,-,**
8600000US12528,12528,ZCTA5 12528,1060,64
8600000US12529,12529,ZCTA5 12529,1070,145
8600000US12530,12530,ZCTA5 12530,-,**
8600000US12531,12531,ZCTA5 12531,1319,285
8600000US12533,12533,ZCTA5 12533,1182,197
8600000US12534,12534,ZCTA5 12534,835,36
8600000US12538,12538,ZCTA5 12538,1000,69
8600000US12540,12540,ZCTA5 12540,1221,168
8600000US12542,12542,ZCTA5 12542,981,172
8600000US12543,12543,ZCTA5 12543,1121,65
8600000US12545,12545,ZCTA5 12545,1162,81
8600000US12546,12546,ZCTA5 12546,986,216
8600000US12547,12547,ZCTA5 12547,882,139
8600000US12548,12548,ZCTA5 12548,1042,268
8600000US12549,12549,ZCTA5 12549,1171,166
8600000US12550,12550,ZCTA5 12550,1108,26
8600000US12553,12553,ZCTA5 12553,1210,65
8600000US12561,12561,ZCTA5 12561,1091,69
8600000US12563,12563,ZCTA5 12563,1294,219
8600000US12564,12564,ZCTA5 12564,1043,87
8600000US12565,12565,ZCTA5 12565,748,92
8600000US12566,12566,ZCTA5 12566,963,342
8600000US12567,12567,ZCTA5 12567,991,192
8600000US12569,12569,ZCTA5 12569,1373,166
8600000US12570,12570,ZCTA5 12570,1184,249
8600000US12571,12571,ZCTA5 12571,1038,88
8600000US12572,12572,ZCTA5 12572,1037,89
8600000US12574,12574,ZCTA5 12574,898,361
8600000US12575,12575,ZCTA5 12575,-,**
8600000US12577,12577,ZCTA5 12577,1328,742
8600000US12578,12578,ZCTA5 12578,1219,225
8600000US12580,12580,ZCTA5 12580,1045,141
8600000US12581,12581,ZCTA5 12581,1034,195
8600000US12582,12582,ZCTA5 12582,1454,453
8600000US12583,12583,ZCTA5 12583,1215,213
8600000US12585,12585,ZCTA5 12585,-,**
8600000US12586,12586,ZCTA5 12586,978,85
8600000US12589,12589,ZCTA5 12589,1134,72
8600000US12590,12590,ZCTA5 12590,1232,42
8600000US12592,12592,ZCTA5 12592,935,78
8600000US12594,12594,ZCTA5 12594,979,193
8600000US12601,12601,ZCTA5 12601,1060,27
8600000US12603,12603,ZCTA5 12603,1127,50
8600000US12604,12604,ZCTA5 12604,-,**
8600000US12701,12701,ZCTA5 12701,751,44
8600000US12719,12719,ZCTA5 12719,900,349
8600000US12720,12720,ZCTA5 12720,-,**
8600000US12721,12721,ZCTA5 12721,975,97
8600000US12722,12722,ZCTA5 12722,-,**
8600000US12723,12723,ZCTA5 12723,1032,231
8600000US12724,12724,ZCTA5 12724,-,**
8600000US12725,12725,ZCTA5 12725,-,**
8600000US12726,12726,ZCTA5 12726,915,62
8600000US12729,12729,ZCTA5 12729,1063,198
8600000US12732,12732,ZCTA5 12732,923,321
8600000US12733,12733,ZCTA5 12733,1150,50
8600000US12734,12734,ZCTA5 12734,848,54
8600000US12736,12736,ZCTA5 12736,563,125
8600000US12737,12737,ZCTA5 12737,981,479
8600000US12738,12738,ZCTA5 12738,888,309
8600000US12740,12740,ZCTA5 12740,1036,135
8600000US12741,12741,ZCTA5 12741,844,322
8600000US12742,12742,ZCTA5 12742,555,151
8600000US12743,12743,ZCTA5 12743,840,69
8600000US12745,12745,ZCTA5 12745,-,**
8600000US12746,12746,ZCTA5 12746,1055,199
8600000US12747,12747,ZCTA5 12747,887,364
8600000US12748,12748,ZCTA5 12748,816,100
8600000US12749,12749,ZCTA5 12749,621,182
8600000US12750,12750,ZCTA5 12750,-,**
8600000US12751,12751,ZCTA5 12751,983,524
8600000US12752,12752,ZCTA5 12752,-,**
8600000US12754,12754,ZCTA5 12754,758,50
8600000US12758,12758,ZCTA5 12758,921,87
8600000US12759,12759,ZCTA5 12759,812,82
8600000US12760,12760,ZCTA5 12760,917,718
8600000US12762,12762,ZCTA5 12762,796,937
8600000US12763,12763,ZCTA5 12763,789,35
8600000US12764,12764,ZCTA5 12764,768,100
8600000US12765,12765,ZCTA5 12765,829,207
8600000US12766,12766,ZCTA5 12766,-,**
8600000US12767,12767,ZCTA5 12767,-,**
8600000US12768,12768,ZCTA5 12768,929,308
8600000US12769,12769,ZCTA5 12769,-,**
8600000US12770,12770,ZCTA5 12770,-,**
8600000US12771,12771,ZCTA5 12771,916,69
8600000US12775,12775,ZCTA5 12775,1168,110
8600000US12776,12776,ZCTA5 12776,866,100
8600000US12777,12777,ZCTA5 12777,1117,315
8600000US12778,12778,ZCTA5 12778,-,**
8600000US12779,12779,ZCTA5 12779,898,110
8600000US12780,12780,ZCTA5 12780,1141,363
8600000US12781,12781,ZCTA5 12781,-,**
8600000US12783,12783,ZCTA5 12783,832,135
8600000US12784,12784,ZCTA5 12784,-,**
8600000US12785,12785,ZCTA5 12785,1164,145
8600000US12786,12786,ZCTA5 12786,904,296
8600000US12787,12787,ZCTA5 12787,-,**
8600000US12788,12788,ZCTA5 12788,988,175
8600000US12789,12789,ZCTA5 12789,816,168
8600000US12790,12790,ZCTA5 12790,952,115
8600000US12791,12791,ZCTA5 12791,858,200
8600000US12792,12792,ZCTA5 12792,-,**
8600000US12801,12801,ZCTA5 12801,803,27
8600000US12803,12803,ZCTA5 12803,834,90
8600000US12804,12804,ZCTA5 12804,944,85
8600000US12808,12808,ZCTA5 12808,-,**
8600000US12809,12809,ZCTA5 12809,737,93
8600000US12810,12810,ZCTA5 12810,683,42
8600000US12811,12811,ZCTA5 12811,-,**
8600000US12812,12812,ZCTA5 12812,-,**
8600000US12814,12814,ZCTA5 12814,832,134
8600000US12815,12815,ZCTA5 12815,877,60
8600000US12816,12816,ZCTA5 12816,773,53
8600000US12817,12817,ZCTA5 12817,708,70
8600000US12819,12819,ZCTA5 12819,675,260
8600000US12821,12821,ZCTA5 12821,993,596
8600000US12822,12822,ZCTA5 12822,839,52
8600000US12823,12823,ZCTA5 12823,-,**
8600000US12824,12824,ZCTA5 12824,1295,273
8600000US12827,12827,ZCTA5 12827,881,102
8600000US12828,12828,ZCTA5 12828,889,151
8600000US12831,12831,ZCTA5 12831,971,118
8600000US12832,12832,ZCTA5 12832,671,45
8600000US12833,12833,ZCTA5 12833,917,119
8600000US12834,12834,ZCTA5 12834,863,89
8600000US12835,12835,ZCTA5 12835,822,85
8600000US12836,12836,ZCTA5 12836,795,55
8600000US12837,12837,ZCTA5 12837,913,95
8600000US12838,12838,ZCTA5 12838,727,11
8600000US12839,12839,ZCTA5 12839,815,68
8600000US12841,12841,ZCTA5 12841,-,**
8600000US12842,12842,ZCTA5 12842,539,58
8600000US12843,12843,ZCTA5 12843,921,460
8600000US12844,12844,ZCTA5 12844,-,**
8600000US12845,12845,ZCTA5 12845,947,124
8600000US12846,12846,ZCTA5 12846,870,218
8600000US12847,12847,ZCTA5 12847,625,20
8600000US12849,12849,ZCTA5 12849,-,**
8600000US12850,12850,ZCTA5 12850,1355,222
8600000US12851,12851,ZCTA5 12851,625,463
8600000US12852,12852,ZCTA5 12852,669,51
8600000US12853,12853,ZCTA5 12853,703,376
8600000US12855,12855,ZCTA5 12855,575,103
8600000US12856,12856,ZCTA5 12856,-,**
8600000US12857,12857,ZCTA5 12857,900,116
8600000US12858,12858,ZCTA5 12858,-,**
8600000US12859,12859,ZCTA5 12859,1183,160
8600000US12860,12860,ZCTA5 12860,-,**
8600000US12861,12861,ZCTA5 12861,681,335
8600000US12862,12862,ZCTA5 12862,-,**
8600000US12863,12863,ZCTA5 12863,864,37
8600000US12864,12864,ZCTA5 12864,-,**
8600000US12865,12865,ZCTA5 12865,825,50
8600000US12866,12866,ZCTA5 12866,1017,60
8600000US12870,12870,ZCTA5 12870,593,171
8600000US12871,12871,ZCTA5 12871,865,83
8600000US12872,12872,ZCTA5 12872,-,**
8600000US12873,12873,ZCTA5 12873,-,**
8600000US12874,12874,ZCTA5 12874,-,**
8600000US12878,12878,ZCTA5 12878,743,49
8600000US12883,12883,ZCTA5 12883,821,136
8600000US12884,12884,ZCTA5 12884,900,213
8600000US12885,12885,ZCTA5 12885,753,58
8600000US12886,12886,ZCTA5 12886,-,**
8600000US12887,12887,ZCTA5 12887,808,66
8600000US12901,12901,ZCTA5 12901,721,33
8600000US12903,12903,ZCTA5 12903,1167,103
8600000US12910,12910,ZCTA5 12910,630,264
8600000US12911,12911,ZCTA5 12911,-,**
8600000US12912,12912,ZCTA5 12912,683,86
8600000US12913,12913,ZCTA5 12913,746,263
8600000US12914,12914,ZCTA5 12914,691,397
8600000US12916,12916,ZCTA5 12916,665,56
8600000US12917,12917,ZCTA5 12917,698,201
8600000US12918,12918,ZCTA5 12918,905,110
8600000US12919,12919,ZCTA5 12919,675,104
8600000US12920,12920,ZCTA5 12920,690,113
8600000US12921,12921,ZCTA5 12921,825,108
8600000US12922,12922,ZCTA5 12922,-,**
8600000US12923,12923,ZCTA5 12923,600,84
8600000US12924,12924,ZCTA5 12924,-,**
8600000US12926,12926,ZCTA5 12926,596,177
8600000US12927,12927,ZCTA5 12927,-,**
8600000US12928,12928,ZCTA5 12928,676,194
8600000US12929,12929,ZCTA5 12929,640,81
8600000US12930,12930,ZCTA5 12930,769,76
8600000US12932,12932,ZCTA5 12932,633,217
8600000US12933,12933,ZCTA5 12933,-,**
8600000US12934,12934,ZCTA5 12934,683,131
8600000US12935,12935,ZCTA5 12935,797,62
8600000US12936,12936,ZCTA5 12936,1417,315
8600000US12937,12937,ZCTA5 12937,688,156
8600000US12939,12939,ZCTA5 12939,-,**
8600000US12941,12941,ZCTA5 12941,1042,292
8600000US12942,12942,ZCTA5 12942,448,814
8600000US12943,12943,ZCTA5 12943,1375,1083
8600000US12944,12944,ZCTA5 12944,714,48
8600000US12945,12945,ZCTA5 12945,-,**
8600000US12946,12946,ZCTA5 12946,771,77
8600000US12950,12950,ZCTA5 12950,743,90
8600000US12952,12952,ZCTA5 12952,721,186
8600000US12953,12953,ZCTA5 12953,638,59
8600000US12955,12955,ZCTA5 12955,-,**
8600000US12956,12956,ZCTA5 12956,921,106
8600000US12957,12957,ZCTA5 12957,707,99
8600000US12958,12958,ZCTA5 12958,482,19
8600000US12959,12959,ZCTA5 12959,-,**
8600000US12960,12960,ZCTA5 12960,1063,214
8600000US12961,12961,ZCTA5 12961,-,**
8600000US12962,12962,ZCTA5 12962,893,61
8600000US12964,12964,ZCTA5 12964,-,**
8600000US12965,12965,ZCTA5 12965,646,400
8600000US12966,12966,ZCTA5 12966,688,227
8600000US12967,12967,ZCTA5 12967,688,207
8600000US12969,12969,ZCTA5 12969,-,**
8600000US12970,12970,ZCTA5 12970,1063,474
8600000US12972,12972,ZCTA5 12972,776,184
8600000US12973,12973,ZCTA5 12973,-,**
8600000US12974,12974,ZCTA5 12974,736,84
8600000US12975,12975,ZCTA5 12975,747,245
8600000US12976,12976,ZCTA5 12976,-,**
8600000US12977,12977,ZCTA5 12977,-,**
8600000US12978,12978,ZCTA5 12978,-,**
8600000US12979,12979,ZCTA5 12979,658,37
8600000US12980,12980,ZCTA5 12980,680,110
8600000US12981,12981,ZCTA5 12981,705,271
8600000US12983,12983,ZCTA5 12983,685,49
8600000US12985,12985,ZCTA5 12985,1051,829
8600000US12986,12986,ZCTA5 12986,627,33
8600000US12987,12987,ZCTA5 12987,-,**
8600000US12989,12989,ZCTA5 12989,850,352
8600000US12992,12992,ZCTA5 12992,765,84
8600000US12993,12993,ZCTA5 12993,831,212
8600000US12996,12996,ZCTA5 12996,725,119
8600000US12997,12997,ZCTA5 12997,677,300
8600000US12998,12998,ZCTA5 12998,861,28
8600000US13020,13020,ZCTA5 13020,-,**
8600000US13021,13021,ZCTA5 13021,647,30
8600000US13024,13024,ZCTA5 13024,-,**
8600000US13026,13026,ZCTA5 13026,805,138
8600000US13027,13027,ZCTA5 13027,823,24
8600000US13028,13028,ZCTA5 13028,934,189
8600000US13029,13029,ZCTA5 13029,904,322
8600000US13030,13030,ZCTA5 13030,737,115
8600000US13031,13031,ZCTA5 13031,852,33
8600000US13032,13032,ZCTA5 13032,765,50
8600000US13033,13033,ZCTA5 13033,662,127
8600000US13034,13034,ZCTA5 13034,596,333
8600000US13035,13035,ZCTA5 13035,813,81
8600000US13036,13036,ZCTA5 13036,763,56
8600000US13037,13037,ZCTA5 13037,684,71
8600000US13039,13039,ZCTA5 13039,857,67
8600000US13040,13040,ZCTA5 13040,723,106
8600000US13041,13041,ZCTA5 13041,942,41
8600000US13042,13042,ZCTA5 13042,1063,85
8600000US13044,13044,ZCTA5 13044,1103,519
8600000US13045,13045,ZCTA5 13045,675,19
8600000US13051,13051,ZCTA5 13051,-,**
8600000US13052,13052,ZCTA5 13052,531,89
8600000US13053,13053,ZCTA5 13053,793,105
8600000US13054,13054,ZCTA5 13054,708,481
8600000US13057,13057,ZCTA5 13057,764,46
8600000US13060,13060,ZCTA5 13060,675,203
8600000US13061,13061,ZCTA5 13061,1068,330
8600000US13062,13062,ZCTA5 13062,-,**
8600000US13063,13063,ZCTA5 13063,764,140
8600000US13064,13064,ZCTA5 13064,-,**
8600000US13066,13066,ZCTA5 13066,916,62
8600000US13068,13068,ZCTA5 13068,857,104
8600000US13069,13069,ZCTA5 13069,700,34
8600000US13071,13071,ZCTA5 13071,692,95
8600000US13072,13072,ZCTA5 13072,667,150
8600000US13073,13073,ZCTA5 13073,704,159
8600000US13074,13074,ZCTA5 13074,748,85
8600000US13076,13076,ZCTA5 13076,935,264
8600000US13077,13077,ZCTA5 13077,692,91
8600000US13078,13078,ZCTA5 13078,911,124
8600000US13080,13080,ZCTA5 13080,746,197
8600000US13081,13081,ZCTA5 13081,726,18
8600000US13082,13082,ZCTA5 13082,821,142
8600000US13083,13083,ZCTA5 13083,636,74
8600000US13084,13084,ZCTA5 13084,952,82
8600000US13087,13087,ZCTA5 13087,-,**
8600000US13088,13088,ZCTA5 13088,859,16
8600000US13090,13090,ZCTA5 13090,871,21
8600000US13092,13092,ZCTA5 13092,688,123
8600000US13101,13101,ZCTA5 13101,670,93
8600000US13102,13102,ZCTA5 13102,-,**
8600000US13103,13103,ZCTA5 13103,-,**
8600000US13104,13104,ZCTA5 13104,868,73
8600000US13108,13108,ZCTA5 13108,749,45
8600000US13110,13110,ZCTA5 13110,698,69
8600000US13111,13111,ZCTA5 13111,648,224
8600000US13112,13112,ZCTA5 13112,-,**
8600000US13113,13113,ZCTA5 13113,825,378
8600000US13114,13114,ZCTA5 13114,648,61
8600000US13115,13115,ZCTA5 13115,-,**
8600000US13116,13116,ZCTA5 13116,777,110
8600000US13117,13117,ZCTA5 13117,744,372
8600000US13118,13118,ZCTA5 13118,642,59
8600000US13120,13120,ZCTA5 13120,700,399
8600000US13122,13122,ZCTA5 13122,544,77
8600000US13123,13123,ZCTA5 13123,-,**
8600000US13124,13124,ZCTA5 13124,-,**
8600000US13126,13126,ZCTA5 13126,720,30
8600000US13131,13131,ZCTA5 13131,673,58
8600000US13132,13132,ZCTA5 13132,824,138
8600000US13134,13134,ZCTA5 13134,-,**
8600000US13135,13135,ZCTA5 13135,657,54
8600000US13136,13136,ZCTA5 13136,379,344
8600000US13138,13138,ZCTA5 13138,-,**
8600000US13140,13140,ZCTA5 13140,758,61
8600000US13141,13141,ZCTA5 13141,890,114
8600000US13142,13142,ZCTA5 13142,704,71
8600000US13143,13143,ZCTA5 13143,608,198
8600000US13144,13144,ZCTA5 13144,849,196
8600000US13145,13145,ZCTA5 13145,702,112
8600000US13146,13146,ZCTA5 13146,725,200
8600000US13147,13147,ZCTA5 13147,794,110
8600000US13148,13148,ZCTA5 13148,713,36
8600000US13152,13152,ZCTA5 13152,770,64
8600000US13153,13153,ZCTA5 13153,-,**
8600000US13155,13155,ZCTA5 13155,601,60
8600000US13156,13156,ZCTA5 13156,675,77
8600000US13157,13157,ZCTA5 13157,950,214
8600000US13158,13158,ZCTA5 13158,709,74
8600000US13159,13159,ZCTA5 13159,774,91
8600000US13160,13160,ZCTA5 13160,613,237
8600000US13162,13162,ZCTA5 13162,-,**
8600000US13163,13163,ZCTA5 13163,1021,646
8600000US13164,13164,ZCTA5 13164,644,391
8600000US13165,13165,ZCTA5 13165,652,25
8600000US13166,13166,ZCTA5 13166,726,67
8600000US13167,13167,ZCTA5 13167,862,151
8600000US13202,13202,ZCTA5 13202,564,66
8600000US13203,13203,ZCTA5 13203,688,15
8600000US13204,13204,ZCTA5 13204,713,23
8600000US13205,13205,ZCTA5 13205,735,20
8600000US13206,13206,ZCTA5 13206,714,22
8600000US13207,13207,ZCTA5 13207,842,46
8600000US13208,13208,ZCTA5 13208,718,35
8600000US13209,13209,ZCTA5 13209,685,49
8600000US13210,13210,ZCTA5 13210,745,29
8600000US13211,13211,ZCTA5 13211,821,50
8600000US13212,13212,ZCTA5 13212,761,31
8600000US13214,13214,ZCTA5 13214,755,58
8600000US13215,13215,ZCTA5 13215,877,39
